,file_paths,class_pred,class_true,filenam,pred
4345,/home/alex/GitLabProjects/research/nii_test/no_liver/1-311.jpg,2,no_liver,1-311.jpg,no_liver
4346,/home/alex/GitLabProjects/research/nii_test/no_liver/1-312.jpg,2,no_liver,1-312.jpg,no_liver
4347,/home/alex/GitLabProjects/research/nii_test/no_liver/1-313.jpg,2,no_liver,1-313.jpg,no_liver
4348,/home/alex/GitLabProjects/research/nii_test/no_liver/1-314.jpg,2,no_liver,1-314.jpg,no_liver
4349,/home/alex/GitLabProjects/research/nii_test/no_liver/1-315.jpg,2,no_liver,1-315.jpg,no_liver
4350,/home/alex/GitLabProjects/research/nii_test/no_liver/1-316.jpg,2,no_liver,1-316.jpg,no_liver
4351,/home/alex/GitLabProjects/research/nii_test/no_liver/1-32 (1).jpg,1,no_liver,1-32 (1).jpg,liver
4352,/home/alex/GitLabProjects/research/nii_test/no_liver/1-32 (2).jpg,0,no_liver,1-32 (2).jpg,disease_liver
4353,/home/alex/GitLabProjects/research/nii_test/no_liver/1-32 (3).jpg,1,no_liver,1-32 (3).jpg,liver
4354,/home/alex/GitLabProjects/research/nii_test/no_liver/1-32 (4).jpg,0,no_liver,1-32 (4).jpg,disease_liver
4355,/home/alex/GitLabProjects/research/nii_test/no_liver/1-32.jpg,0,no_liver,1-32.jpg,disease_liver
4356,/home/alex/GitLabProjects/research/nii_test/no_liver/1-33 (1).jpg,2,no_liver,1-33 (1).jpg,no_liver
4357,/home/alex/GitLabProjects/research/nii_test/no_liver/1-33 (2).jpg,0,no_liver,1-33 (2).jpg,disease_liver
4358,/home/alex/GitLabProjects/research/nii_test/no_liver/1-33 (3).jpg,1,no_liver,1-33 (3).jpg,liver
4359,/home/alex/GitLabProjects/research/nii_test/no_liver/1-33 (4).jpg,1,no_liver,1-33 (4).jpg,liver
4360,/home/alex/GitLabProjects/research/nii_test/no_liver/1-33.jpg,0,no_liver,1-33.jpg,disease_liver
4361,/home/alex/GitLabProjects/research/nii_test/no_liver/1-34 (1).jpg,0,no_liver,1-34 (1).jpg,disease_liver
4362,/home/alex/GitLabProjects/research/nii_test/no_liver/1-34 (2).jpg,1,no_liver,1-34 (2).jpg,liver
4363,/home/alex/GitLabProjects/research/nii_test/no_liver/1-34 (3).jpg,0,no_liver,1-34 (3).jpg,disease_liver
4364,/home/alex/GitLabProjects/research/nii_test/no_liver/1-34 (4).jpg,2,no_liver,1-34 (4).jpg,no_liver
4365,/home/alex/GitLabProjects/research/nii_test/no_liver/1-34 (5).jpg,0,no_liver,1-34 (5).jpg,disease_liver
4366,/home/alex/GitLabProjects/research/nii_test/no_liver/1-34.jpg,0,no_liver,1-34.jpg,disease_liver
4367,/home/alex/GitLabProjects/research/nii_test/no_liver/1-35 (1).jpg,1,no_liver,1-35 (1).jpg,liver
4368,/home/alex/GitLabProjects/research/nii_test/no_liver/1-35 (2).jpg,1,no_liver,1-35 (2).jpg,liver
4369,/home/alex/GitLabProjects/research/nii_test/no_liver/1-35 (3).jpg,0,no_liver,1-35 (3).jpg,disease_liver
4370,/home/alex/GitLabProjects/research/nii_test/no_liver/1-35 (4).jpg,0,no_liver,1-35 (4).jpg,disease_liver
4371,/home/alex/GitLabProjects/research/nii_test/no_liver/1-35 (5).jpg,1,no_liver,1-35 (5).jpg,liver
4372,/home/alex/GitLabProjects/research/nii_test/no_liver/1-35.jpg,1,no_liver,1-35.jpg,liver
4373,/home/alex/GitLabProjects/research/nii_test/no_liver/1-36 (1).jpg,1,no_liver,1-36 (1).jpg,liver
4374,/home/alex/GitLabProjects/research/nii_test/no_liver/1-36 (2).jpg,1,no_liver,1-36 (2).jpg,liver
4375,/home/alex/GitLabProjects/research/nii_test/no_liver/1-36 (3).jpg,0,no_liver,1-36 (3).jpg,disease_liver
4376,/home/alex/GitLabProjects/research/nii_test/no_liver/1-36 (4).jpg,0,no_liver,1-36 (4).jpg,disease_liver
4377,/home/alex/GitLabProjects/research/nii_test/no_liver/1-36 (5).jpg,0,no_liver,1-36 (5).jpg,disease_liver
4378,/home/alex/GitLabProjects/research/nii_test/no_liver/1-36.jpg,0,no_liver,1-36.jpg,disease_liver
4379,/home/alex/GitLabProjects/research/nii_test/no_liver/1-37 (1).jpg,1,no_liver,1-37 (1).jpg,liver
4380,/home/alex/GitLabProjects/research/nii_test/no_liver/1-37 (2).jpg,0,no_liver,1-37 (2).jpg,disease_liver
4381,/home/alex/GitLabProjects/research/nii_test/no_liver/1-37 (3).jpg,0,no_liver,1-37 (3).jpg,disease_liver
4382,/home/alex/GitLabProjects/research/nii_test/no_liver/1-37 (4).jpg,0,no_liver,1-37 (4).jpg,disease_liver
4383,/home/alex/GitLabProjects/research/nii_test/no_liver/1-37.jpg,1,no_liver,1-37.jpg,liver
4384,/home/alex/GitLabProjects/research/nii_test/no_liver/1-38 (1).jpg,2,no_liver,1-38 (1).jpg,no_liver
4385,/home/alex/GitLabProjects/research/nii_test/no_liver/1-38 (2).jpg,0,no_liver,1-38 (2).jpg,disease_liver
4386,/home/alex/GitLabProjects/research/nii_test/no_liver/1-38 (3).jpg,1,no_liver,1-38 (3).jpg,liver
4387,/home/alex/GitLabProjects/research/nii_test/no_liver/1-38 (4).jpg,0,no_liver,1-38 (4).jpg,disease_liver
4388,/home/alex/GitLabProjects/research/nii_test/no_liver/1-38.jpg,1,no_liver,1-38.jpg,liver
4389,/home/alex/GitLabProjects/research/nii_test/no_liver/1-39 (1).jpg,1,no_liver,1-39 (1).jpg,liver
4390,/home/alex/GitLabProjects/research/nii_test/no_liver/1-39 (2).jpg,0,no_liver,1-39 (2).jpg,disease_liver
4391,/home/alex/GitLabProjects/research/nii_test/no_liver/1-39 (3).jpg,0,no_liver,1-39 (3).jpg,disease_liver
4392,/home/alex/GitLabProjects/research/nii_test/no_liver/1-39 (4).jpg,1,no_liver,1-39 (4).jpg,liver
4393,/home/alex/GitLabProjects/research/nii_test/no_liver/1-39 (5).jpg,0,no_liver,1-39 (5).jpg,disease_liver
4394,/home/alex/GitLabProjects/research/nii_test/no_liver/1-39.jpg,2,no_liver,1-39.jpg,no_liver
4395,/home/alex/GitLabProjects/research/nii_test/no_liver/1-40 (1).jpg,1,no_liver,1-40 (1).jpg,liver
4396,/home/alex/GitLabProjects/research/nii_test/no_liver/1-40 (2).jpg,1,no_liver,1-40 (2).jpg,liver
4397,/home/alex/GitLabProjects/research/nii_test/no_liver/1-40 (3).jpg,1,no_liver,1-40 (3).jpg,liver
4398,/home/alex/GitLabProjects/research/nii_test/no_liver/1-40 (4).jpg,0,no_liver,1-40 (4).jpg,disease_liver
4399,/home/alex/GitLabProjects/research/nii_test/no_liver/1-40 (5).jpg,0,no_liver,1-40 (5).jpg,disease_liver
4400,/home/alex/GitLabProjects/research/nii_test/no_liver/1-40 (6).jpg,1,no_liver,1-40 (6).jpg,liver
4401,/home/alex/GitLabProjects/research/nii_test/no_liver/1-40 (7).jpg,1,no_liver,1-40 (7).jpg,liver
4402,/home/alex/GitLabProjects/research/nii_test/no_liver/1-40 (8).jpg,0,no_liver,1-40 (8).jpg,disease_liver
4403,/home/alex/GitLabProjects/research/nii_test/no_liver/1-40.jpg,1,no_liver,1-40.jpg,liver
4404,/home/alex/GitLabProjects/research/nii_test/no_liver/1-41 (1).jpg,1,no_liver,1-41 (1).jpg,liver
4405,/home/alex/GitLabProjects/research/nii_test/no_liver/1-41 (2).jpg,1,no_liver,1-41 (2).jpg,liver
4406,/home/alex/GitLabProjects/research/nii_test/no_liver/1-41 (3).jpg,1,no_liver,1-41 (3).jpg,liver
4407,/home/alex/GitLabProjects/research/nii_test/no_liver/1-41 (4).jpg,0,no_liver,1-41 (4).jpg,disease_liver
4408,/home/alex/GitLabProjects/research/nii_test/no_liver/1-41 (5).jpg,0,no_liver,1-41 (5).jpg,disease_liver
4409,/home/alex/GitLabProjects/research/nii_test/no_liver/1-41 (6).jpg,1,no_liver,1-41 (6).jpg,liver
4410,/home/alex/GitLabProjects/research/nii_test/no_liver/1-41 (7).jpg,1,no_liver,1-41 (7).jpg,liver
4411,/home/alex/GitLabProjects/research/nii_test/no_liver/1-41 (8).jpg,0,no_liver,1-41 (8).jpg,disease_liver
4412,/home/alex/GitLabProjects/research/nii_test/no_liver/1-41.jpg,1,no_liver,1-41.jpg,liver
4413,/home/alex/GitLabProjects/research/nii_test/no_liver/1-42 (1).jpg,1,no_liver,1-42 (1).jpg,liver
4414,/home/alex/GitLabProjects/research/nii_test/no_liver/1-42 (2).jpg,0,no_liver,1-42 (2).jpg,disease_liver
4415,/home/alex/GitLabProjects/research/nii_test/no_liver/1-42 (3).jpg,0,no_liver,1-42 (3).jpg,disease_liver
4416,/home/alex/GitLabProjects/research/nii_test/no_liver/1-42 (4).jpg,1,no_liver,1-42 (4).jpg,liver
4417,/home/alex/GitLabProjects/research/nii_test/no_liver/1-42 (5).jpg,1,no_liver,1-42 (5).jpg,liver
4418,/home/alex/GitLabProjects/research/nii_test/no_liver/1-42 (6).jpg,0,no_liver,1-42 (6).jpg,disease_liver
4419,/home/alex/GitLabProjects/research/nii_test/no_liver/1-42.jpg,1,no_liver,1-42.jpg,liver
4420,/home/alex/GitLabProjects/research/nii_test/no_liver/1-43 (1).jpg,1,no_liver,1-43 (1).jpg,liver
4421,/home/alex/GitLabProjects/research/nii_test/no_liver/1-43 (2).jpg,0,no_liver,1-43 (2).jpg,disease_liver
4422,/home/alex/GitLabProjects/research/nii_test/no_liver/1-43 (3).jpg,1,no_liver,1-43 (3).jpg,liver
4423,/home/alex/GitLabProjects/research/nii_test/no_liver/1-43 (4).jpg,1,no_liver,1-43 (4).jpg,liver
4424,/home/alex/GitLabProjects/research/nii_test/no_liver/1-43 (5).jpg,1,no_liver,1-43 (5).jpg,liver
4425,/home/alex/GitLabProjects/research/nii_test/no_liver/1-43.jpg,1,no_liver,1-43.jpg,liver
4426,/home/alex/GitLabProjects/research/nii_test/no_liver/1-44 (1).jpg,1,no_liver,1-44 (1).jpg,liver
4427,/home/alex/GitLabProjects/research/nii_test/no_liver/1-44 (2).jpg,0,no_liver,1-44 (2).jpg,disease_liver
4428,/home/alex/GitLabProjects/research/nii_test/no_liver/1-44 (3).jpg,1,no_liver,1-44 (3).jpg,liver
4429,/home/alex/GitLabProjects/research/nii_test/no_liver/1-44 (4).jpg,1,no_liver,1-44 (4).jpg,liver
4430,/home/alex/GitLabProjects/research/nii_test/no_liver/1-44.jpg,1,no_liver,1-44.jpg,liver
4431,/home/alex/GitLabProjects/research/nii_test/no_liver/1-45 (1).jpg,1,no_liver,1-45 (1).jpg,liver
4432,/home/alex/GitLabProjects/research/nii_test/no_liver/1-45 (2).jpg,0,no_liver,1-45 (2).jpg,disease_liver
4433,/home/alex/GitLabProjects/research/nii_test/no_liver/1-45 (3).jpg,1,no_liver,1-45 (3).jpg,liver
4434,/home/alex/GitLabProjects/research/nii_test/no_liver/1-45 (4).jpg,2,no_liver,1-45 (4).jpg,no_liver
4435,/home/alex/GitLabProjects/research/nii_test/no_liver/1-45.jpg,1,no_liver,1-45.jpg,liver
4436,/home/alex/GitLabProjects/research/nii_test/no_liver/1-46 (1).jpg,0,no_liver,1-46 (1).jpg,disease_liver
4437,/home/alex/GitLabProjects/research/nii_test/no_liver/1-46 (2).jpg,0,no_liver,1-46 (2).jpg,disease_liver
4438,/home/alex/GitLabProjects/research/nii_test/no_liver/1-46 (3).jpg,2,no_liver,1-46 (3).jpg,no_liver
4439,/home/alex/GitLabProjects/research/nii_test/no_liver/1-46 (4).jpg,1,no_liver,1-46 (4).jpg,liver
4440,/home/alex/GitLabProjects/research/nii_test/no_liver/1-46 (5).jpg,2,no_liver,1-46 (5).jpg,no_liver
4441,/home/alex/GitLabProjects/research/nii_test/no_liver/1-46.jpg,1,no_liver,1-46.jpg,liver
4442,/home/alex/GitLabProjects/research/nii_test/no_liver/1-47 (1).jpg,1,no_liver,1-47 (1).jpg,liver
4443,/home/alex/GitLabProjects/research/nii_test/no_liver/1-47 (2).jpg,0,no_liver,1-47 (2).jpg,disease_liver
4444,/home/alex/GitLabProjects/research/nii_test/no_liver/1-47 (3).jpg,1,no_liver,1-47 (3).jpg,liver
4445,/home/alex/GitLabProjects/research/nii_test/no_liver/1-47 (4).jpg,1,no_liver,1-47 (4).jpg,liver
4446,/home/alex/GitLabProjects/research/nii_test/no_liver/1-47 (5).jpg,2,no_liver,1-47 (5).jpg,no_liver
4447,/home/alex/GitLabProjects/research/nii_test/no_liver/1-47.jpg,0,no_liver,1-47.jpg,disease_liver
4448,/home/alex/GitLabProjects/research/nii_test/no_liver/1-48 (1).jpg,1,no_liver,1-48 (1).jpg,liver
4449,/home/alex/GitLabProjects/research/nii_test/no_liver/1-48 (2).jpg,0,no_liver,1-48 (2).jpg,disease_liver
4450,/home/alex/GitLabProjects/research/nii_test/no_liver/1-48 (3).jpg,1,no_liver,1-48 (3).jpg,liver
4451,/home/alex/GitLabProjects/research/nii_test/no_liver/1-48 (4).jpg,0,no_liver,1-48 (4).jpg,disease_liver
4452,/home/alex/GitLabProjects/research/nii_test/no_liver/1-48 (5).jpg,1,no_liver,1-48 (5).jpg,liver
4453,/home/alex/GitLabProjects/research/nii_test/no_liver/1-48.jpg,1,no_liver,1-48.jpg,liver
4454,/home/alex/GitLabProjects/research/nii_test/no_liver/1-49 (1).jpg,1,no_liver,1-49 (1).jpg,liver
4455,/home/alex/GitLabProjects/research/nii_test/no_liver/1-49 (2).jpg,0,no_liver,1-49 (2).jpg,disease_liver
4456,/home/alex/GitLabProjects/research/nii_test/no_liver/1-49 (3).jpg,1,no_liver,1-49 (3).jpg,liver
4457,/home/alex/GitLabProjects/research/nii_test/no_liver/1-49 (4).jpg,0,no_liver,1-49 (4).jpg,disease_liver
4458,/home/alex/GitLabProjects/research/nii_test/no_liver/1-49 (5).jpg,1,no_liver,1-49 (5).jpg,liver
4459,/home/alex/GitLabProjects/research/nii_test/no_liver/1-49.jpg,0,no_liver,1-49.jpg,disease_liver
4460,/home/alex/GitLabProjects/research/nii_test/no_liver/1-50 (1).jpg,1,no_liver,1-50 (1).jpg,liver
4461,/home/alex/GitLabProjects/research/nii_test/no_liver/1-50 (2).jpg,0,no_liver,1-50 (2).jpg,disease_liver
4462,/home/alex/GitLabProjects/research/nii_test/no_liver/1-50 (3).jpg,1,no_liver,1-50 (3).jpg,liver
4463,/home/alex/GitLabProjects/research/nii_test/no_liver/1-50 (4).jpg,0,no_liver,1-50 (4).jpg,disease_liver
4464,/home/alex/GitLabProjects/research/nii_test/no_liver/1-50 (5).jpg,1,no_liver,1-50 (5).jpg,liver
4465,/home/alex/GitLabProjects/research/nii_test/no_liver/1-50.jpg,0,no_liver,1-50.jpg,disease_liver
4466,/home/alex/GitLabProjects/research/nii_test/no_liver/1-51 (1).jpg,1,no_liver,1-51 (1).jpg,liver
4467,/home/alex/GitLabProjects/research/nii_test/no_liver/1-51 (2).jpg,0,no_liver,1-51 (2).jpg,disease_liver
4468,/home/alex/GitLabProjects/research/nii_test/no_liver/1-51 (3).jpg,1,no_liver,1-51 (3).jpg,liver
4469,/home/alex/GitLabProjects/research/nii_test/no_liver/1-51 (4).jpg,0,no_liver,1-51 (4).jpg,disease_liver
4470,/home/alex/GitLabProjects/research/nii_test/no_liver/1-51 (5).jpg,1,no_liver,1-51 (5).jpg,liver
4471,/home/alex/GitLabProjects/research/nii_test/no_liver/1-51.jpg,1,no_liver,1-51.jpg,liver
4472,/home/alex/GitLabProjects/research/nii_test/no_liver/1-52 (1).jpg,1,no_liver,1-52 (1).jpg,liver
4473,/home/alex/GitLabProjects/research/nii_test/no_liver/1-52 (2).jpg,0,no_liver,1-52 (2).jpg,disease_liver
4474,/home/alex/GitLabProjects/research/nii_test/no_liver/1-52 (3).jpg,1,no_liver,1-52 (3).jpg,liver
4475,/home/alex/GitLabProjects/research/nii_test/no_liver/1-52 (4).jpg,1,no_liver,1-52 (4).jpg,liver
4476,/home/alex/GitLabProjects/research/nii_test/no_liver/1-52 (5).jpg,1,no_liver,1-52 (5).jpg,liver
4477,/home/alex/GitLabProjects/research/nii_test/no_liver/1-52.jpg,1,no_liver,1-52.jpg,liver
4478,/home/alex/GitLabProjects/research/nii_test/no_liver/1-53 (1).jpg,1,no_liver,1-53 (1).jpg,liver
4479,/home/alex/GitLabProjects/research/nii_test/no_liver/1-53 (2).jpg,0,no_liver,1-53 (2).jpg,disease_liver
4480,/home/alex/GitLabProjects/research/nii_test/no_liver/1-53 (3).jpg,1,no_liver,1-53 (3).jpg,liver
4481,/home/alex/GitLabProjects/research/nii_test/no_liver/1-53 (4).jpg,0,no_liver,1-53 (4).jpg,disease_liver
4482,/home/alex/GitLabProjects/research/nii_test/no_liver/1-53 (5).jpg,0,no_liver,1-53 (5).jpg,disease_liver
4483,/home/alex/GitLabProjects/research/nii_test/no_liver/1-53.jpg,0,no_liver,1-53.jpg,disease_liver
4484,/home/alex/GitLabProjects/research/nii_test/no_liver/1-54 (1).jpg,0,no_liver,1-54 (1).jpg,disease_liver
4485,/home/alex/GitLabProjects/research/nii_test/no_liver/1-54 (2).jpg,0,no_liver,1-54 (2).jpg,disease_liver
4486,/home/alex/GitLabProjects/research/nii_test/no_liver/1-54 (3).jpg,1,no_liver,1-54 (3).jpg,liver
4487,/home/alex/GitLabProjects/research/nii_test/no_liver/1-54 (4).jpg,0,no_liver,1-54 (4).jpg,disease_liver
4488,/home/alex/GitLabProjects/research/nii_test/no_liver/1-54 (5).jpg,0,no_liver,1-54 (5).jpg,disease_liver
4489,/home/alex/GitLabProjects/research/nii_test/no_liver/1-54.jpg,0,no_liver,1-54.jpg,disease_liver
4490,/home/alex/GitLabProjects/research/nii_test/no_liver/1-55 (1).jpg,0,no_liver,1-55 (1).jpg,disease_liver
4491,/home/alex/GitLabProjects/research/nii_test/no_liver/1-55 (2).jpg,0,no_liver,1-55 (2).jpg,disease_liver
4492,/home/alex/GitLabProjects/research/nii_test/no_liver/1-55 (3).jpg,1,no_liver,1-55 (3).jpg,liver
4493,/home/alex/GitLabProjects/research/nii_test/no_liver/1-55 (4).jpg,0,no_liver,1-55 (4).jpg,disease_liver
4494,/home/alex/GitLabProjects/research/nii_test/no_liver/1-55 (5).jpg,0,no_liver,1-55 (5).jpg,disease_liver
4495,/home/alex/GitLabProjects/research/nii_test/no_liver/1-55.jpg,0,no_liver,1-55.jpg,disease_liver
4496,/home/alex/GitLabProjects/research/nii_test/no_liver/1-56 (1).jpg,0,no_liver,1-56 (1).jpg,disease_liver
4497,/home/alex/GitLabProjects/research/nii_test/no_liver/1-56 (2).jpg,0,no_liver,1-56 (2).jpg,disease_liver
4498,/home/alex/GitLabProjects/research/nii_test/no_liver/1-56 (3).jpg,1,no_liver,1-56 (3).jpg,liver
4499,/home/alex/GitLabProjects/research/nii_test/no_liver/1-56 (4).jpg,0,no_liver,1-56 (4).jpg,disease_liver
4500,/home/alex/GitLabProjects/research/nii_test/no_liver/1-56 (5).jpg,2,no_liver,1-56 (5).jpg,no_liver
4501,/home/alex/GitLabProjects/research/nii_test/no_liver/1-56.jpg,0,no_liver,1-56.jpg,disease_liver
4502,/home/alex/GitLabProjects/research/nii_test/no_liver/1-57 (1).jpg,0,no_liver,1-57 (1).jpg,disease_liver
4503,/home/alex/GitLabProjects/research/nii_test/no_liver/1-57 (2).jpg,0,no_liver,1-57 (2).jpg,disease_liver
4504,/home/alex/GitLabProjects/research/nii_test/no_liver/1-57 (3).jpg,1,no_liver,1-57 (3).jpg,liver
4505,/home/alex/GitLabProjects/research/nii_test/no_liver/1-57 (4).jpg,0,no_liver,1-57 (4).jpg,disease_liver
4506,/home/alex/GitLabProjects/research/nii_test/no_liver/1-57 (5).jpg,0,no_liver,1-57 (5).jpg,disease_liver
4507,/home/alex/GitLabProjects/research/nii_test/no_liver/1-57 (6).jpg,0,no_liver,1-57 (6).jpg,disease_liver
4508,/home/alex/GitLabProjects/research/nii_test/no_liver/1-57 (7).jpg,2,no_liver,1-57 (7).jpg,no_liver
4509,/home/alex/GitLabProjects/research/nii_test/no_liver/1-57.jpg,0,no_liver,1-57.jpg,disease_liver
4510,/home/alex/GitLabProjects/research/nii_test/no_liver/1-58 (1).jpg,0,no_liver,1-58 (1).jpg,disease_liver
4511,/home/alex/GitLabProjects/research/nii_test/no_liver/1-58 (2).jpg,0,no_liver,1-58 (2).jpg,disease_liver
4512,/home/alex/GitLabProjects/research/nii_test/no_liver/1-58 (3).jpg,1,no_liver,1-58 (3).jpg,liver
4513,/home/alex/GitLabProjects/research/nii_test/no_liver/1-58 (4).jpg,1,no_liver,1-58 (4).jpg,liver
4514,/home/alex/GitLabProjects/research/nii_test/no_liver/1-58 (5).jpg,0,no_liver,1-58 (5).jpg,disease_liver
4515,/home/alex/GitLabProjects/research/nii_test/no_liver/1-58 (6).jpg,0,no_liver,1-58 (6).jpg,disease_liver
4516,/home/alex/GitLabProjects/research/nii_test/no_liver/1-58 (7).jpg,2,no_liver,1-58 (7).jpg,no_liver
4517,/home/alex/GitLabProjects/research/nii_test/no_liver/1-58.jpg,0,no_liver,1-58.jpg,disease_liver
4518,/home/alex/GitLabProjects/research/nii_test/no_liver/1-59 (1).jpg,0,no_liver,1-59 (1).jpg,disease_liver
4519,/home/alex/GitLabProjects/research/nii_test/no_liver/1-59 (2).jpg,0,no_liver,1-59 (2).jpg,disease_liver
4520,/home/alex/GitLabProjects/research/nii_test/no_liver/1-59 (3).jpg,2,no_liver,1-59 (3).jpg,no_liver
4521,/home/alex/GitLabProjects/research/nii_test/no_liver/1-59 (4).jpg,2,no_liver,1-59 (4).jpg,no_liver
4522,/home/alex/GitLabProjects/research/nii_test/no_liver/1-59 (5).jpg,0,no_liver,1-59 (5).jpg,disease_liver
4523,/home/alex/GitLabProjects/research/nii_test/no_liver/1-59 (6).jpg,0,no_liver,1-59 (6).jpg,disease_liver
4524,/home/alex/GitLabProjects/research/nii_test/no_liver/1-59 (7).jpg,2,no_liver,1-59 (7).jpg,no_liver
4525,/home/alex/GitLabProjects/research/nii_test/no_liver/1-59.jpg,0,no_liver,1-59.jpg,disease_liver
4526,/home/alex/GitLabProjects/research/nii_test/no_liver/1-60 (1).jpg,0,no_liver,1-60 (1).jpg,disease_liver
4527,/home/alex/GitLabProjects/research/nii_test/no_liver/1-60 (2).jpg,1,no_liver,1-60 (2).jpg,liver
4528,/home/alex/GitLabProjects/research/nii_test/no_liver/1-60 (3).jpg,2,no_liver,1-60 (3).jpg,no_liver
4529,/home/alex/GitLabProjects/research/nii_test/no_liver/1-60 (4).jpg,2,no_liver,1-60 (4).jpg,no_liver
4530,/home/alex/GitLabProjects/research/nii_test/no_liver/1-60 (5).jpg,0,no_liver,1-60 (5).jpg,disease_liver
4531,/home/alex/GitLabProjects/research/nii_test/no_liver/1-60 (6).jpg,0,no_liver,1-60 (6).jpg,disease_liver
4532,/home/alex/GitLabProjects/research/nii_test/no_liver/1-60 (7).jpg,2,no_liver,1-60 (7).jpg,no_liver
4533,/home/alex/GitLabProjects/research/nii_test/no_liver/1-60.jpg,1,no_liver,1-60.jpg,liver
4534,/home/alex/GitLabProjects/research/nii_test/no_liver/1-61 (1).jpg,1,no_liver,1-61 (1).jpg,liver
4535,/home/alex/GitLabProjects/research/nii_test/no_liver/1-61 (2).jpg,1,no_liver,1-61 (2).jpg,liver
4536,/home/alex/GitLabProjects/research/nii_test/no_liver/1-61 (3).jpg,2,no_liver,1-61 (3).jpg,no_liver
4537,/home/alex/GitLabProjects/research/nii_test/no_liver/1-61 (4).jpg,1,no_liver,1-61 (4).jpg,liver
4538,/home/alex/GitLabProjects/research/nii_test/no_liver/1-61 (5).jpg,0,no_liver,1-61 (5).jpg,disease_liver
4539,/home/alex/GitLabProjects/research/nii_test/no_liver/1-61 (6).jpg,0,no_liver,1-61 (6).jpg,disease_liver
4540,/home/alex/GitLabProjects/research/nii_test/no_liver/1-61.jpg,1,no_liver,1-61.jpg,liver
4541,/home/alex/GitLabProjects/research/nii_test/no_liver/1-62 (1).jpg,2,no_liver,1-62 (1).jpg,no_liver
4542,/home/alex/GitLabProjects/research/nii_test/no_liver/1-62 (2).jpg,1,no_liver,1-62 (2).jpg,liver
4543,/home/alex/GitLabProjects/research/nii_test/no_liver/1-62 (3).jpg,2,no_liver,1-62 (3).jpg,no_liver
4544,/home/alex/GitLabProjects/research/nii_test/no_liver/1-62 (4).jpg,1,no_liver,1-62 (4).jpg,liver
4545,/home/alex/GitLabProjects/research/nii_test/no_liver/1-62 (5).jpg,1,no_liver,1-62 (5).jpg,liver
4546,/home/alex/GitLabProjects/research/nii_test/no_liver/1-62 (6).jpg,0,no_liver,1-62 (6).jpg,disease_liver
4547,/home/alex/GitLabProjects/research/nii_test/no_liver/1-62.jpg,1,no_liver,1-62.jpg,liver
4548,/home/alex/GitLabProjects/research/nii_test/no_liver/1-63 (1).jpg,2,no_liver,1-63 (1).jpg,no_liver
4549,/home/alex/GitLabProjects/research/nii_test/no_liver/1-63 (2).jpg,1,no_liver,1-63 (2).jpg,liver
4550,/home/alex/GitLabProjects/research/nii_test/no_liver/1-63 (3).jpg,2,no_liver,1-63 (3).jpg,no_liver
4551,/home/alex/GitLabProjects/research/nii_test/no_liver/1-63 (4).jpg,1,no_liver,1-63 (4).jpg,liver
4552,/home/alex/GitLabProjects/research/nii_test/no_liver/1-63 (5).jpg,1,no_liver,1-63 (5).jpg,liver
4553,/home/alex/GitLabProjects/research/nii_test/no_liver/1-63 (6).jpg,0,no_liver,1-63 (6).jpg,disease_liver
4554,/home/alex/GitLabProjects/research/nii_test/no_liver/1-63.jpg,1,no_liver,1-63.jpg,liver
4555,/home/alex/GitLabProjects/research/nii_test/no_liver/1-64 (1).jpg,2,no_liver,1-64 (1).jpg,no_liver
4556,/home/alex/GitLabProjects/research/nii_test/no_liver/1-64 (2).jpg,1,no_liver,1-64 (2).jpg,liver
4557,/home/alex/GitLabProjects/research/nii_test/no_liver/1-64 (3).jpg,2,no_liver,1-64 (3).jpg,no_liver
4558,/home/alex/GitLabProjects/research/nii_test/no_liver/1-64 (4).jpg,1,no_liver,1-64 (4).jpg,liver
4559,/home/alex/GitLabProjects/research/nii_test/no_liver/1-64 (5).jpg,1,no_liver,1-64 (5).jpg,liver
4560,/home/alex/GitLabProjects/research/nii_test/no_liver/1-64 (6).jpg,0,no_liver,1-64 (6).jpg,disease_liver
4561,/home/alex/GitLabProjects/research/nii_test/no_liver/1-64.jpg,1,no_liver,1-64.jpg,liver
4562,/home/alex/GitLabProjects/research/nii_test/no_liver/1-65 (1).jpg,2,no_liver,1-65 (1).jpg,no_liver
4563,/home/alex/GitLabProjects/research/nii_test/no_liver/1-65 (2).jpg,1,no_liver,1-65 (2).jpg,liver
4564,/home/alex/GitLabProjects/research/nii_test/no_liver/1-65 (3).jpg,2,no_liver,1-65 (3).jpg,no_liver
4565,/home/alex/GitLabProjects/research/nii_test/no_liver/1-65 (4).jpg,1,no_liver,1-65 (4).jpg,liver
4566,/home/alex/GitLabProjects/research/nii_test/no_liver/1-65 (5).jpg,1,no_liver,1-65 (5).jpg,liver
4567,/home/alex/GitLabProjects/research/nii_test/no_liver/1-65 (6).jpg,0,no_liver,1-65 (6).jpg,disease_liver
4568,/home/alex/GitLabProjects/research/nii_test/no_liver/1-65.jpg,2,no_liver,1-65.jpg,no_liver
4569,/home/alex/GitLabProjects/research/nii_test/no_liver/1-66 (1).jpg,2,no_liver,1-66 (1).jpg,no_liver
4570,/home/alex/GitLabProjects/research/nii_test/no_liver/1-66 (2).jpg,1,no_liver,1-66 (2).jpg,liver
4571,/home/alex/GitLabProjects/research/nii_test/no_liver/1-66 (3).jpg,2,no_liver,1-66 (3).jpg,no_liver
